"Id","SalePrice"
1461,122186.328581337
1462,157622.759446353
1463,193672.172726039
1464,199824.669234792
1465,191282.348260673
1466,173833.4495286
1467,178583.176575819
1468,168132.251193964
1469,184187.667486476
1470,126492.634529104
1471,190941.861656143
1472,97998.862158753
1473,100608.473784732
1474,148754.737916124
1475,111316.372982569
1476,359503.760888828
1477,243376.287504879
1478,287010.419964685
1479,285031.559931761
1480,493330.177987993
1481,333079.331766262
1482,204797.053299314
1483,179976.15124746
1484,162970.870814512
1485,178651.071777214
1486,194051.458376211
1487,335978.530352481
1488,230784.932730758
1489,192718.412337799
1490,244688.959364293
1491,190358.640131334
1492,89423.0019618979
1493,184800.525238523
1494,274713.983734352
1495,275921.610737849
1496,238386.3193112
1497,180415.242938935
1498,163975.72297219
1499,160183.068099657
1500,158857.906752207
1501,179100.33808304
1502,143854.494446595
1503,279609.810522126
1504,232395.270094656
1505,222616.652815811
1506,187935.076998619
1507,261765.54379602
1508,199483.845084603
1509,157691.554831457
1510,144829.371150985
1511,151989.53310656
1512,180185.117163544
1513,142506.170288694
1514,156627.471595053
1515,197766.007175995
1516,146454.890744135
1517,158855.848912304
1518,133673.21481262
1519,219832.872907086
1520,135400.749758458
1521,135941.603938464
1522,169657.226125874
1523,116198.8916145
1524,118737.909364888
1525,121894.105169154
1526,114699.493771405
1527,103974.277777283
1528,128092.592435192
1529,152139.500177888
1530,180541.554669602
1531,113074.851807966
1532,95869.0716902003
1533,150404.338730704
1534,120043.869951257
1535,160271.824600677
1536,113163.722536802
1537,73551.045011174
1538,144870.930288155
1539,178460.832085029
1540,89414.7872844308
1541,138389.953895075
1542,144557.579387884
1543,195835.310568208
1544,81317.2889723552
1545,104288.171350709
1546,129954.597618518
1547,138615.005583084
1548,130155.973583637
1549,117802.504501824
1550,139540.801399629
1551,109785.99392718
1552,142441.359579778
1553,144467.691363755
1554,116930.840375656
1555,165381.989669801
1556,86251.0071388288
1557,103032.054062507
1558,97273.4383455467
1559,94272.7269504031
1560,131083.379114396
1561,126913.809081825
1562,132303.355586182
1563,121695.091588132
1564,164398.640769294
1565,148994.501710353
1566,223072.708440897
1567,77158.8952967168
1568,228063.942271011
1569,144018.754242852
1570,136012.693817192
1571,113277.32339846
1572,142796.47707488
1573,242948.930814791
1574,115702.957346461
1575,217368.448699427
1576,242345.524899529
1577,185169.167807451
1578,134909.235070868
1579,146981.669155752
1580,189017.215050434
1581,148993.491132417
1582,125168.778670552
1583,305191.12059869
1584,224195.404495918
1585,142916.778839859
1586,73641.3685541404
1587,101661.072548685
1588,153754.437152221
1589,99547.1821901492
1590,131585.32538086
1591,98921.2268573812
1592,117805.082550511
1593,121378.070327363
1594,129301.620444023
1595,124387.05298884
1596,228638.974538434
1597,188258.140118484
1598,202511.259829787
1599,166959.725530695
1600,161556.767612113
1601,72775.8961827934
1602,118335.835993986
1603,77975.0659635472
1604,266101.526798171
1605,238124.788218599
1606,165550.081415519
1607,161359.797512137
1608,218095.614668212
1609,180491.223277264
1610,156269.85255079
1611,140638.62956815
1612,181151.185588906
1613,175032.76424991
1614,124681.04452207
1615,88607.2603705704
1616,78147.3834865033
1617,92524.3386235629
1618,129781.633686978
1619,144501.60867333
1620,186659.455548988
1621,138705.866582036
1622,145548.621304799
1623,258330.33148827
1624,217430.656659873
1625,115315.791073917
1626,165111.889049488
1627,193767.455648254
1628,274337.520129634
1629,168898.381196286
1630,357891.73382332
1631,204798.942709908
1632,227125.178145799
1633,168362.032522143
1634,194744.501753038
1635,175247.603530844
1636,158477.148877739
1637,205574.033900235
1638,181208.897171738
1639,183499.520502587
1640,252610.233642987
1641,176855.142871863
1642,238026.444203052
1643,215259.702263357
1644,230282.727004241
1645,210522.890887888
1646,154819.111858818
1647,151115.323807479
1648,134278.849318864
1649,138219.465003024
1650,118106.925462241
1651,123382.108319556
1652,97102.4585249908
1653,98269.668720869
1654,146118.495650467
1655,136915.304602707
1656,143429.828109473
1657,146237.393359764
1658,149393.288175339
1659,117544.840621045
1660,157281.290141303
1661,452541.737724131
1662,387941.225792687
1663,382625.518921379
1664,428747.326577118
1665,306506.445103
1666,328694.429100181
1667,356283.907364084
1668,332779.649956768
1669,287292.607963599
1670,339509.707540417
1671,267631.109758182
1672,430698.677241062
1673,290154.33751958
1674,243005.969240589
1675,201533.677607622
1676,199939.472170929
1677,220109.906877158
1678,450474.274903111
1679,418095.411553545
1680,339871.991843655
1681,238456.817014547
1682,307711.350856754
1683,186902.806536085
1684,172088.995775475
1685,174068.208469849
1686,169353.940585091
1687,168784.160369487
1688,191889.989481236
1689,192414.844179962
1690,194288.132968575
1691,179012.532084065
1692,251261.611103622
1693,165256.549012391
1694,183484.825410238
1695,159457.067323731
1696,275910.091200731
1697,165738.406295099
1698,349185.945383706
1699,319263.507380221
1700,248872.728177882
1701,257436.241422416
1702,247605.328189182
1703,244088.68727248
1704,279891.136532259
1705,235429.913161749
1706,383726.534582942
1707,217363.863629216
1708,209326.415237734
1709,258357.719074465
1710,218894.916213826
1711,263068.482391381
1712,262915.670177842
1713,283284.678375297
1714,227557.040635677
1715,199226.641028069
1716,181045.911642496
1717,170171.049883405
1718,134269.03244027
1719,204394.088427214
1720,239637.808447826
1721,157778.242245885
1722,126534.345218783
1723,159807.37516019
1724,206900.636999789
1725,235903.729866575
1726,196028.125996144
1727,162652.176154316
1728,173644.858352747
1729,163901.976618571
1730,147065.168250611
1731,121740.023547541
1732,131461.449430979
1733,116648.318782843
1734,119290.28041293
1735,128460.561264528
1736,115768.983841493
1737,279473.32994535
1738,234874.387767897
1739,265279.466888656
1740,237601.615143927
1741,202693.960348793
1742,173353.196141825
1743,171226.246980442
1744,306773.610939114
1745,221457.428950707
1746,174206.977076298
1747,211039.41298835
1748,233025.226472875
1749,152833.6780446
1750,127055.68928893
1751,237815.882962274
1752,121502.786119486
1753,153198.709444215
1754,191255.396190491
1755,164384.281290228
1756,128316.768315176
1757,124483.287621545
1758,148160.246177258
1759,158344.538674838
1760,168939.914041131
1761,149558.038194154
1762,182594.923306677
1763,171319.632588794
1764,116137.418427358
1765,137747.984458158
1766,181144.291451901
1767,214285.099571475
1768,146603.85902106
1769,163990.007636469
1770,146203.219113509
1771,123443.387564004
1772,138210.03511754
1773,133226.074832602
1774,143876.876647568
1775,135411.211300299
1776,127867.097085552
1777,107758.704498095
1778,140705.118884457
1779,115794.264756924
1780,165942.788159354
1781,127083.529520586
1782,95931.4544667591
1783,147587.167195878
1784,108146.594827973
1785,119909.590144874
1786,147644.13542271
1787,166467.103723617
1788,63756.5214967836
1789,95836.4395637572
1790,88026.3905737067
1791,183534.515607568
1792,156755.108713159
1793,119179.415855233
1794,151400.768618693
1795,130512.325817944
1796,120837.835530393
1797,114078.900544539
1798,123712.000007918
1799,112480.981761926
1800,132733.157277877
1801,136553.544103668
1802,120401.325100577
1803,151014.69362841
1804,144473.232903783
1805,134445.234204588
1806,120396.767897011
1807,121050.428543629
1808,115752.014143412
1809,122829.684181407
1810,149392.873078348
1811,92770.6747181825
1812,97822.2868589357
1813,123985.164881527
1814,95783.7122592748
1815,57438.0520276923
1816,92670.9399577161
1817,116726.54560476
1818,144538.151910011
1819,132302.503352931
1820,68237.462831051
1821,102072.39191112
1822,153692.29104038
1823,52700.5059882861
1824,123106.558431653
1825,140097.763469217
1826,109178.796562082
1827,101020.505890118
1828,135567.605922586
1829,112378.25592658
1830,139537.009071011
1831,134084.28508214
1832,92945.438082614
1833,135281.326686268
1834,123280.697457114
1835,120425.028803916
1836,121050.277022835
1837,86941.4907978931
1838,122614.746595623
1839,100649.018534959
1840,159802.110882415
1841,139920.734435102
1842,86367.6479604963
1843,130204.966194511
1844,135882.411951479
1845,139967.33758017
1846,152119.019321021
1847,163666.2199779
1848,66027.6682124436
1849,108640.446969587
1850,117129.444924747
1851,149832.126049468
1852,125983.888616426
1853,138306.408002827
1854,164717.745701033
1855,149384.722594337
1856,226560.402365959
1857,141964.131545178
1858,135535.633434175
1859,116029.962932448
1860,153360.619878728
1861,114867.158521322
1862,296277.95341469
1863,286638.606818106
1864,286647.837730042
1865,323197.200871757
1866,330843.005518262
1867,229474.517012326
1868,299189.491763066
1869,208271.516626813
1870,224482.748960921
1871,248935.708101051
1872,174301.451892186
1873,240629.431780548
1874,150489.004920147
1875,193228.517467217
1876,199020.869899183
1877,205302.420337328
1878,202731.137230901
1879,132530.962927857
1880,133369.127125161
1881,245553.515792699
1882,241842.330859428
1883,187977.052022245
1884,201580.187199779
1885,234156.317665277
1886,294359.03297336
1887,206654.928978272
1888,264675.279805449
1889,172985.143796173
1890,118929.917225235
1891,131903.975392107
1892,106385.086860953
1893,126664.623812398
1894,128961.054168545
1895,135744.864857378
1896,126730.777719582
1897,118260.804269562
1898,116849.142071106
1899,146189.756304327
1900,142541.261950088
1901,174221.742146683
1902,151474.1655146
1903,208063.1504646
1904,144983.847771285
1905,190999.396384363
1906,140194.547741379
1907,195499.639004411
1908,111527.504733292
1909,136613.866000378
1910,121275.682234581
1911,213087.995098474
1912,313909.946137304
1913,146879.583604826
1914,66300.5052323294
1915,316506.075176716
1916,61166.4640108248
1917,240753.230866758
1918,136793.140579401
1919,164538.339699832
1920,155053.374470286
1921,424460.039954146
1922,311734.997524267
1923,220570.583383356
1924,233510.492347701
1925,197337.172616125
1926,394343.334759455
1927,134754.646526003
1928,160255.661307782
1929,119850.664697823
1930,132797.076251005
1931,146053.906185413
1932,141552.529829772
1933,191125.376038333
1934,184452.513977803
1935,171183.472319086
1936,194574.388710328
1937,185186.391273596
1938,181194.427378577
1939,235563.412829691
1940,192376.695919844
1941,173866.805436574
1942,183609.093903318
1943,207110.395860073
1944,378531.442425602
1945,389233.215609145
1946,160336.548843312
1947,283936.161698852
1948,161511.130700254
1949,250060.356397043
1950,181339.383841369
1951,249628.508883828
1952,213166.051023906
1953,166080.475811881
1954,177504.55608561
1955,133256.501800286
1956,298515.672139299
1957,151230.012235761
1958,292229.631171006
1959,144542.813743464
1960,116332.892549365
1961,124490.439093009
1962,96039.9717713665
1963,102011.005476553
1964,112937.139399428
1965,144330.960736402
1966,133446.658638144
1967,277179.075714112
1968,460506.369991763
1969,393644.691996149
1970,429917.410780075
1971,440253.517987062
1972,367254.973219571
1973,266693.680805622
1974,324889.815598264
1975,439097.466638175
1976,267586.285786387
1977,366011.173505989
1978,373899.16397336
1979,325446.391527013
1980,198418.472832566
1981,342032.717224894
1982,225468.034152479
1983,207361.262588919
1984,166508.393421797
1985,226686.955275438
1986,212631.905031306
1987,180447.651002169
1988,182615.000608066
1989,193525.735623377
1990,207208.089268526
1991,231822.794895714
1992,214481.768516174
1993,167975.548457351
1994,226680.991201715
1995,182410.648488199
1996,254631.830444015
1997,306918.929664985
1998,318250.222971609
1999,267175.697804566
2000,312845.430117102
2001,269825.832591387
2002,246634.273639305
2003,259082.727048144
2004,268057.854293107
2005,222256.725487628
2006,222802.410586731
2007,249865.986172035
2008,213695.652547032
2009,200031.21807919
2010,191524.738370469
2011,136659.409197098
2012,172847.182969267
2013,182981.470211381
2014,191438.660460675
2015,202846.378956959
2016,196189.973443265
2017,194701.102902651
2018,125483.661089558
2019,134768.466718358
2020,105779.124581001
2021,110618.232377362
2022,181144.846306559
2023,148852.677123905
2024,272822.958570933
2025,346385.825190674
2026,180567.17374809
2027,162563.269618997
2028,149287.002299514
2029,166364.665229417
2030,263014.949506945
2031,217759.648619951
2032,238886.743995978
2033,248210.724190523
2034,165360.341245929
2035,213427.570424214
2036,191958.348636673
2037,201417.354339707
2038,277512.523321556
2039,221593.951827946
2040,271669.088045134
2041,277245.2356707
2042,204786.665668295
2043,173803.782524665
2044,170370.545693668
2045,205350.763937415
2046,143809.617205095
2047,145856.441013747
2048,143797.073257491
2049,142279.45914816
2050,168922.010319098
2051,107413.704802857
2052,126772.495643872
2053,146545.983859163
2054,91366.8064446222
2055,150481.923316048
2056,143650.06545599
