"Id","SalePrice"
1461,122993.899699775
1462,150384.180512448
1463,195116.570565445
1464,198646.462693067
1465,186866.869351411
1466,178272.63657374
1467,175008.426560185
1468,177411.074564151
1469,184525.43365256
1470,124443.528168584
1471,222932.096098957
1472,100469.899004392
1473,102839.308891273
1474,135090.933913411
1475,114749.284546475
1476,325313.162986256
1477,237804.88627779
1478,280472.352676362
1479,268296.139266493
1480,408395.299994716
1481,301903.85514722
1482,195433.337012059
1483,190035.009070758
1484,180497.628347619
1485,193053.608177663
1486,195093.36009154
1487,294177.160923403
1488,230132.73163998
1489,199889.059967446
1490,245853.983359806
1491,199653.758506556
1492,91946.9110700135
1493,170420.842379256
1494,266405.883459316
1495,273223.676852233
1496,231912.312715519
1497,175972.020940163
1498,157990.263305806
1499,159801.955208532
1500,165102.792164039
1501,183226.704947561
1502,184392.966415498
1503,230064.98523048
1504,221177.148714288
1505,209040.747030681
1506,174654.48259286
1507,248563.717188053
1508,177914.906425383
1509,161455.783918057
1510,141297.790114612
1511,132990.968870855
1512,147758.036197744
1513,155100.656725011
1514,139049.823765854
1515,163895.896814823
1516,136119.066591799
1517,143189.060678904
1518,139341.87076679
1519,222240.482618934
1520,131043.248763926
1521,129307.355584418
1522,154289.925755172
1523,117997.965552204
1524,119573.515098934
1525,125658.277709591
1526,123469.268329435
1527,127141.222788752
1528,135264.557412795
1529,130399.906016874
1530,152358.668661686
1531,143008.876344942
1532,79629.0719225675
1533,133765.34671734
1534,125851.929645319
1535,134374.523518261
1536,109379.119332836
1537,95577.9562320971
1538,147054.486554902
1539,147605.95808768
1540,126752.056335791
1541,117580.579550629
1542,134976.615136013
1543,170002.765830656
1544,89913.7248610488
1545,105062.904598844
1546,133463.620754217
1547,144768.365522169
1548,120875.245754087
1549,116744.514539214
1550,138947.224296873
1551,110050.905815779
1552,143523.007023622
1553,98463.9457763596
1554,129915.048391582
1555,154244.608575307
1556,108008.940288562
1557,85531.5028488597
1558,110511.199363775
1559,92084.6889598229
1560,119551.848353089
1561,133570.973194828
1562,136064.048107755
1563,126386.883064752
1564,159553.598773624
1565,163433.09983867
1566,195007.43455688
1567,90732.1956416443
1568,237953.916765157
1569,138774.130507249
1570,136436.794968025
1571,126720.590402718
1572,134479.288378219
1573,214776.392322748
1574,125694.072004835
1575,227859.940004708
1576,233838.280269057
1577,194603.149702733
1578,130131.810070692
1579,141770.432108774
1580,194091.390142225
1581,137188.241787399
1582,134574.80466858
1583,314062.728100766
1584,210439.600553516
1585,151526.14655579
1586,101134.064405738
1587,117574.519667368
1588,133733.365948033
1589,116771.247785055
1590,126293.82564201
1591,93133.7181335936
1592,131797.804444779
1593,117274.697391666
1594,125972.441658255
1595,84591.8842046336
1596,177562.583174865
1597,132355.208538954
1598,205388.721598269
1599,156732.351943037
1600,168978.186006532
1601,93124.8024241903
1602,123652.211282685
1603,90752.8679537241
1604,246711.564641611
1605,224287.24560683
1606,163100.732746266
1607,138121.141385281
1608,209838.155271118
1609,189739.08263778
1610,185254.845419271
1611,136074.977731405
1612,190830.371453743
1613,174303.127165448
1614,130861.533202719
1615,95133.315506547
1616,87946.0612578099
1617,99035.888212362
1618,125745.373092918
1619,139000.564651203
1620,179528.709863429
1621,164611.083161173
1622,138951.781949639
1623,228599.566490388
1624,218418.454166231
1625,115226.229638608
1626,153216.820028792
1627,182645.154322064
1628,256327.849453235
1629,172661.208235877
1630,290806.678941838
1631,207391.732316905
1632,210194.000377891
1633,178435.594465475
1634,197518.840980315
1635,185656.118850351
1636,176309.090554859
1637,201534.766060111
1638,203987.113078961
1639,171710.387853143
1640,224893.542609896
1641,168484.658325841
1642,217728.481214318
1643,215577.533617347
1644,222046.037408502
1645,198199.709749044
1646,148694.967755129
1647,137026.719010589
1648,125734.184170088
1649,133556.746472913
1650,128837.348408003
1651,121523.528993202
1652,100677.706689378
1653,100677.706689378
1654,150722.935710846
1655,144813.207929743
1656,141446.998459061
1657,143853.249389594
1658,147895.133725769
1659,136899.608354293
1660,147903.694788866
1661,391768.319476531
1662,317917.907223603
1663,329710.302868883
1664,408282.254047139
1665,243544.810793272
1666,330663.682572627
1667,345948.842381199
1668,325099.678167261
1669,275950.838306013
1670,320405.482269986
1671,264191.901121161
1672,378662.286481483
