"Id","SalePrice"
1461,121667.977753143
1462,149880.093548406
1463,184106.107805895
1464,195478.027303491
1465,191567.62810047
1466,172776.731945083
1467,178566.592140798
1468,163958.822878987
1469,192813.280244528
1470,125918.809488753
1471,195267.308486564
1472,103739.543596129
1473,102814.803640034
1474,148558.196015303
1475,116895.89074282
1476,362989.6900051
1477,239291.199420169
1478,287265.912657294
1479,288020.622922514
1480,531722.922948139
1481,327643.600746829
1482,207342.972265737
1483,174799.511073082
1484,164756.320189432
1485,177962.28431586
1486,194197.982674318
1487,329825.752897314
1488,240525.554283051
1489,189409.78890726
1490,236049.932772548
1491,188223.692444978
1492,94040.2189437959
1493,180718.781562967
1494,273181.58521269
1495,286663.038386491
1496,233547.274348072
1497,182783.140797275
1498,162081.842375405
1499,161502.065002865
1500,159032.921477313
1501,173590.010944593
1502,155153.369639209
1503,272575.696193868
1504,241838.729169703
1505,225434.595251702
1506,192103.079482342
1507,263283.952111399
1508,198282.433563075
1509,154173.943952834
1510,145818.027912644
1511,149432.615443383
1512,178824.63862839
1513,146420.986055315
1514,147405.723053106
1515,205752.149694378
1516,144669.679985227
1517,166624.605452662
1518,139270.188389114
1519,212735.929989949
1520,130323.390201214
1521,132478.132537966
1522,176169.963218627
1523,118128.238167899
1524,121273.676896122
1525,118611.765133827
1526,111134.195601208
1527,110873.783214772
1528,132593.959596049
1529,147071.135166658
1530,184790.854801049
1531,116248.360504015
1532,95247.860515588
1533,141793.405169874
1534,126569.014690712
1535,150748.408252899
1536,109510.559624982
1537,81374.965920358
1538,137687.995753276
1539,184261.685267649
1540,84843.6994776041
1541,137549.288647172
1542,141426.124964776
1543,177006.02999329
1544,84703.5690796969
1545,108702.554138099
1546,130461.317906156
1547,121485.043743891
1548,128026.380249637
1549,119516.515169474
1550,135526.015912679
1551,105944.846397566
1552,143916.572322643
1553,138796.610535792
1554,120688.841843159
1555,162315.873528133
1556,82216.3227726127
1557,108259.01314867
1558,104818.869057478
1559,73785.2673348319
1560,134804.436743956
1561,116262.210769547
1562,134292.772291589
1563,125021.159351816
1564,168868.660598762
1565,153532.924694645
1566,229744.075805245
1567,83547.6877341501
1568,229214.574774912
1569,135721.563273252
1570,139727.489446244
1571,120789.194299164
1572,144975.011818713
1573,230300.269533132
1574,119055.898545198
1575,224117.462302175
1576,241994.276158312
1577,177928.521992509
1578,140637.053642539
1579,146379.941240513
1580,188310.042101445
