Id,SalePrice
1461,120322.21168412386
1462,144194.0623602011
1463,191175.84314709654
1464,190254.4191233181
1465,201155.72612428383
1466,178598.51246933316
1467,180984.3120708196
1468,176492.183808312
1469,188804.3526988382
1470,117942.30027154162
1471,214675.52162022504
1472,94070.94459995085
1473,98810.95756054488
1474,142475.6722856633
1475,134192.0453875386
1476,368002.8953871928
1477,236407.4785525069
1478,269844.3714219494
1479,274041.84580358845
1480,388763.73855249403
1481,298132.8966467219
1482,198370.73362625437
1483,181530.58956811717
1484,185410.18722575431
1485,186272.9105899243
1486,194627.6646321284
1487,272508.8927446628
1488,235855.8390893721
1489,210407.03531245366
1490,212397.13120577828
1491,189397.9122554016
1492,92469.53664220526
1493,154618.8881610122
1494,296032.113730787
1495,259313.59103130508
1496,234239.1232092778
1497,155879.72947477357
1498,155933.89641998493
1499,152927.0144553431
1500,162146.07143182226
1501,163711.21879877796
1502,158659.42038043166
1503,270675.6872970563
1504,232647.46927791685
1505,215784.39276741605
1506,176725.53227582178
1507,244256.2474809922
1508,182554.28597188284
1509,163182.04908166657
1510,142732.94954689668
1511,140147.75946489882
1512,144914.95376505514
1513,155847.60261144745
1514,130312.48561069883
1515,157638.2340810603
1516,121269.3700744506
1517,164894.5881275955
1518,134353.28526384901
1519,221347.62116125628
1520,137031.3128263478
1521,141218.03999661686
1522,157104.074997417
1523,118309.51316108403
1524,119686.6317517238
1525,126362.44674258455
1526,133512.6400905302
1527,120123.86182426181
1528,122987.77099715623
1529,139379.29591204648
1530,152447.23100615697
1531,134548.75797329182
1532,91641.00020906361
1533,135528.43173238065
1534,124579.1647414676
1535,138731.10354081137
1536,116454.22212277749
1537,79818.64293284202
1538,153658.64088622248
1539,148011.43751549395
1540,121224.33848514209
1541,126920.29756914603
1542,130806.30073068402
1543,211543.3147599772
1544,91643.08299461189
1545,115252.43321688323
1546,131916.95995070838
1547,126458.0852764278
1548,121755.62537454281
1549,114452.42502134325
1550,135700.75429402984
1551,112216.18256408133
1552,144096.2168567064
1553,123045.72989886918
1554,125559.21050198695
1555,148637.17479995324
1556,98622.10510701935
1557,103410.07699645226
1558,103426.27089758588
1559,100601.79220289343
1560,124671.34886721193
1561,138436.00980213698
1562,133137.58184706332
1563,121396.4562164222
1564,154738.89101378171
1565,170143.48274274118
1566,230802.6039284782
1567,82820.83403005877
1568,232294.35272208074
1569,142231.0024002116
1570,143820.85687194427
1571,130078.6616014774
1572,135402.82903085
1573,223669.3583567083
1574,110547.45218942243
1575,193726.77414855576
1576,229318.49968179542
1577,194664.85780735055
1578,141589.41296536438
1579,141352.8531513618
1580,201209.15090941588
1581,142683.44004988758
1582,124206.87615290469
1583,312810.98661778605
1584,208784.75802952546
1585,140030.9875017038
1586,87172.29653871832
1587,118325.61835031048
1588,134550.38039880092
1589,112682.4847738647
1590,140814.61177837462
1591,98146.47276635672
1592,117645.09305541273
1593,110010.04612173245
1594,104929.67309044399
1595,109105.7378956211
1596,204460.11644106358
1597,150880.21170598935
1598,206844.6563057611
1599,163786.78244227602
1600,184113.99651261928
1601,93556.51893573804
1602,118010.97408735554
1603,100909.10368457432
1604,271139.15763995505
1605,220997.30161348192
1606,162461.79519100083
1607,139637.68825761424
1608,208149.41662617406
1609,205977.9671783314
1610,175090.68209328948
1611,147720.66062010548
1612,183557.66410514043
1613,174785.2495349916
1614,108819.07029351921
1615,92192.30583170518
1616,92330.46205758648
1617,93541.6060733393
1618,126588.07803182732
1619,135033.85795621897
1620,155396.79626106244
1621,158589.9463178121
1622,130633.50935610736
1623,256600.6152376393
1624,217110.75580578524
1625,118496.67816282829
1626,146116.23254771583
1627,184905.1398289825
1628,283757.54680313106
1629,174094.3187554482
1630,266323.30250924715
1631,216903.91075330737
1632,220549.0391283228
1633,179140.44652618447
1634,184963.5694204936
1635,186378.46161084887
1636,175706.5044223768
1637,196944.651868075
1638,190147.62116912194
1639,181268.56082526586
1640,225562.4716449968
1641,160769.03623932702
1642,228353.324634828
1643,219210.13152984838
1644,241405.45632459628
1645,176818.38019774712
1646,150311.45013105436
1647,151240.60784818805
1648,124046.79026153599
1649,136236.55829688796
1650,122512.52102591058
1651,119505.62343097723
1652,94713.28998386665
1653,95027.07134953242
1654,141257.57997580865
1655,138383.12347754402
1656,141473.3756717028
1657,145228.42430230574
1658,138192.68606443494
1659,134503.5699964972
1660,146502.24865574017
1661,398159.774289777
1662,351935.4648932526
1663,332703.06848544866
1664,394772.4763139049
1665,250106.0338842966
1666,317472.11145916616
1667,367039.84121038095
1668,321680.5287533416
1669,306088.56268082507
1670,314872.59864271263
1671,256564.52978240335
1672,362980.54919647303
1673,286095.7839664689
1674,251266.71670269163
1675,203884.102457137
1676,209387.03555303247
1677,206504.3396382638
1678,380815.0847704746
1679,337499.98834145337
1680,278294.5046532419
1681,220335.9346868028
1682,299050.82456154004
1683,194405.2795585263
1684,174390.33327029078
1685,175464.01905328484
1686,182947.2016703806
1687,178042.96335403572
1688,195154.46602043285
1689,183737.99326861984
1690,191279.34639724743
1691,188250.73776187413
1692,221425.85964253492
1693,177436.02810935932
1694,186015.2524447157
1695,172722.2406050884
1696,249132.98424091985
1697,174371.5911887026
1698,325141.0576165875
1699,278363.85444295517
1700,244225.85106267442
1701,262437.2603530928
1702,241258.80444787376
1703,242185.6408077346
1704,292822.5843270019
1705,236363.4553965505
1706,395525.11369859346
1707,216873.82982280993
1708,200801.16137470747
1709,254094.72940314322
1710,232387.9904906164
1711,280810.42918019486
1712,232442.9203428573
1713,250100.7074191099
1714,209082.41998475237
1715,216004.00435065443
1716,183452.19667089212
1717,170925.8880145387
1718,130686.25848586681
1719,194627.7623210433
1720,219074.40623085576
1721,162837.14947085947
1722,129296.76370397117
1723,156650.95610903014
1724,221819.61169989183
1725,231054.71656282112
1726,202967.64838733987
1727,163538.01123504693
1728,186480.0785790089
1729,173200.15151330113
1730,119417.00376831085
1731,110973.14914253734
1732,133746.66712993348
1733,123961.45769936878
1734,120067.33817122864
1735,132620.7773424902
1736,115575.19474803208
1737,294558.9952242114
1738,221248.34664890353
1739,190464.87201652047
1740,186074.74974155283
1741,183805.0809643552
1742,164778.98418694115
1743,162582.4571776006
1744,297325.4128322668
1745,200640.7247706256
1746,199039.67407845
1747,204523.74974547446
1748,204359.90324567468
1749,159824.39872855303
1750,128908.58564966761
1751,218810.46693994105
1752,116279.27488686574
1753,141297.00913219925
1754,188540.6891040495
1755,174530.74127918587
1756,124858.10657876941
1757,126633.89942240114
1758,148117.61601071
1759,148337.78453910537
1760,147411.04326201684
1761,154523.6568752937
1762,184078.2806018496
1763,162374.00120267962
1764,125877.79123599727
1765,137167.66432637747
1766,155285.20250216528
1767,197874.62537423777
1768,137339.58743392682
1769,156765.38312046256
1770,142162.62118678688
1771,125489.78196190034
1772,134716.81219922332
1773,135979.02602376358
1774,131933.78039224356
1775,137416.83090670302
1776,126570.35790554137
1777,120048.62235365377
1778,135082.71670002575
1779,115399.98134738159
1780,165428.41642053385
1781,127632.75919767482
1782,109198.94060744735
1783,143730.21825967476
1784,117799.31209209125
1785,116347.99635167352
1786,135236.40730557684
1787,174889.52932568776
1788,74999.3608200912
1789,95611.75692210399
1790,88388.22077657339
1791,144301.30955136343
1792,144682.90557583666
1793,133325.08857171802
1794,131660.81498092294
1795,132835.0297276741
1796,138084.58432888726
1797,125749.43395666979
1798,122465.93976076043
1799,126619.49741966552
1800,139550.15256858585
1801,129025.33372320187
1802,129128.67441693647
1803,161312.65577582084
1804,140937.05931394786
1805,130848.06572006525
1806,116824.55740591642
1807,121451.55057127883
1808,122515.04741473989
1809,113469.46936391685
1810,137542.02712619735
